2021-07-01,Persiapan KORUPSI BANSOS JILID II U/ MODAL PILPRES 2024. YG DIKORBANKAN JUGA MENSOS KALI INI LAGI🙈 TP UANGNYA DICUCI LEWAT IPO GoTo (Gojek Tokopedia) DI BURSA SAHAM. Kalo kemarin UANGNYA TERSEBAR KE BEBERAPA OKNUM PEJABAT. https://t.co/nzEPYE6own
2021-07-01,"Mengintip Emiten yang Berpotensi Kecipratan Untung dari IPO GoTo, Siapa Saja? https://t.co/aF9mSgsUt2"
2021-07-01,"Astra (ASII) dan Telkom (TLKM) Bakal Untung Banget dari IPO GoTo, Kok Bisa? https://t.co/PIXVBwYSUB"
2021-07-01,Wow! Proyeksi Valuasi Unikorn GoTo &amp; Bukalapak setelah IPO Capai Rp609 Triliun https://t.co/DRJCkUBGbZ
2021-07-01,latian dlu sebelum ipo goto https://t.co/oQiGLpebng
2021-07-01,Persiapan KORUPSI BANSOS JILID II U/ MODAL PILPRES 2024. YG DIKORBANKAN JUGA MENSOS KALI INI LAGI🙈 TP UANGNYA DICUCI LEWAT IPO GoTo (Gojek Tokopedia) DI BURSA SAHAM. Kalo kemarin UANGNYA TERSEBAR KE BEBERAPA OKNUM PEJABAT. https://t.co/nzEPYE6own
2021-06-30,"Bukalapak &amp; GoTo Masuk IPO, BEI: Diharap Naikkan Bobot Saham Indonesia  https://t.co/H2F3jnKJfj @Dennysiregar7 @tribunnews @triwul82 @03__nakula https://t.co/Rr7Ar838D0"
2021-06-30,IPO GoTo Siap Hadir di Bursa Efek Indonesia  https://t.co/DFjQdnK4tv via @KATADATAcoid
2021-06-30,"Bukalapak &amp; GoTo IPO, Naikkan Bobot Saham RI di MSCI https://t.co/wxGJbtUcox"
2021-06-30,Siap-siap! Aturan Khusus buat IPO GoTo &amp; Bukalapak Hampir Selesai  https://t.co/s9hLUmXoTW
2021-06-29,GoTo dan Bukalapak santer dikabarkan bakal melakukan pencatatan saham perdana (Initial Public Offering/IPO). Aturan khususnya hampir rampung. #GoTo #bukalapak  https://t.co/TqonwDXnHr
2021-06-29,GoTo dan Bukalapak santer dikabarkan bakal melakukan pencatatan saham perdana (Initial Public Offering/IPO). Aturan khususnya hampir rampung. #GoTo #bukalapak https://t.co/Twpshgi5uu
2021-06-29,GoTo dan Bukalapak santer dikabarkan bakal melakukan pencatatan saham perdana (Initial Public Offering/IPO). Aturan khususnya hampir rampung. https://t.co/FKd6k4igmQ
2021-06-28,"shm! Yaelah cuman dapat 10 ribu, gak papalah belajar2 buat persiapan IPO GOTO ya kan shay https://t.co/uYetkQnVl7"
2021-06-28,"GoTo kapan IPO sih, dah ga sabar buat nabung🥲"
2021-06-27,"lagi pandemi, ga usah dulu ""go to"" ke mana mana.  Cukup save ur money to buy $GOTO stock dalam waktu dekat"
2021-06-27,The Legendary Adaro.. Akan kah terulang kembali di IPO GoTo nanti? https://t.co/0HOBBz7KTk
2021-06-27,"https://t.co/RsEVItJyid  Penjelasan soal IPO GOTO dan Bukalapak  Gokil ini masuk akal sih, bismillah semoga cuan dari sini"
2021-06-27,"tiba2 aja mikir, podcast deddy corbuzier dgn narasumber william Tanuwijaya kaya mulai mempromosikan sesuatu yg baru. Mungkin bisa jadi promosi  IPO Goto di BEI, ready for buy it!!!"
2021-06-26,"1. BEI telah konfirmasi bahwa akan ada perusahaan teknologi yang IPO di bulan Juli.  2. Petinggi bukalapak dan GoTo juga telah memberikan statement akan melalukan IPO ditahun ini, dan salah satunya akan menjadi IPO terbesar di BEI.  Sudah siapkah kalian antre untuk beli guys?"
2021-06-26,Pendapat Saya Tentang Rencana IPO GoTo. Selamat membaca 😊   https://t.co/4lLrzgVVOk
2021-06-25,"Lebih Gede dari GoTo, Taksi Online Ini Bidik Dana IPO Rp 57 T https://t.co/1RAcWgn35Z"
2021-06-25,Bukalapak akan menyalip GoTo nih dalam hal IPO. Tertarik kah kira-kira? https://t.co/oTtB0YXZ5m
2021-06-25,"GoTo terus bersiap untuk melantai di bursa saham. Kabar terbaru, GoTo sudah menunjuk tiga penjamin emisi dalam membantu proses IPO.   https://t.co/ONPPxICaTY"
2021-06-25,"GoTo sama Bukalapak mau IPO nih, kira-kira bagaimana cara beli saham IPO? simak cara beli saham IPO online langsung di sini ya   https://t.co/v0rv3gXELo"
2021-06-25,Bukalapak dan GoTo bersiap IPO. Lo Kheng Hong tertarik enggak beli sahamnya? https://t.co/WuqZezDcQk
2021-06-24,"Rencana IPO GoTo, Gojek: Kami Ingin Akselerasi Bisnis https://t.co/MOvaGlyMea"
2021-06-24,"Ada 5 Underwriter IPO Bukalapak, Karyawan Dapat Jatah Saham! https://t.co/OEsWlbqjBy  Kodenya $BUKA (akan melapak di KASINO ONLINE) mskpn Lapkeu masih meragukan. Selanjutnya Gojek-Tokopedia (GoTo). Persiapan akan ada KORUPSI BESAR &amp; AKAN DICUCI MELALUI IPO 2 Startup tsb🙈🙊"
2021-06-24,"Arrrggghhhh.... Tau gt tadi nyerok di 13,150...😭.  Ya syudah lah, gpp.. Yang penting ttp ijo... Apalagi kalo nanti GoTo udah IPO, bisa to the moon nih si ARTO...  Next target : Emiten GoTo...🤑  Cuan 4 lyfe https://t.co/y3AIJ1iI1o"
2021-06-24,"Cek 5 Fakta IPO Bukalapak-GoTo, Siapa Paling Dinanti Pasar? https://t.co/k1adeGKW9O"
2021-06-24,"Rencana IPO GoTo, Gojek: Kami Ingin Akselerasi Bisnis https://t.co/MOvaGlyMea"
2021-06-24,"Ada 5 Underwriter IPO Bukalapak, Karyawan Dapat Jatah Saham! https://t.co/OEsWlbqjBy  Kodenya $BUKA (akan melapak di KASINO ONLINE) mskpn Lapkeu masih meragukan. Selanjutnya Gojek-Tokopedia (GoTo). Persiapan akan ada KORUPSI BESAR &amp; AKAN DICUCI MELALUI IPO 2 Startup tsb🙈🙊"
2021-06-24,"IPO GoTo dan Bukalapak, idEA: Bisnis e-Commerce Makin Berkibar https://t.co/ilgQ24gssv"
2021-06-24,"Ada 5 Underwriter IPO Bukalapak, Karyawan Dapat Jatah Saham! https://t.co/OEsWlbqjBy  Kodenya $BUKA (akan melapak di KASINO ONLINE) mskpn Lapkeu masih meragukan. Selanjutnya Gojek-Tokopedia (GoTo). Persiapan akan ada KORUPSI BESAR &amp; AKAN DICUCI MELALUI IPO 2 Startup tsb🙈🙊"
2021-06-23,"Pantesan aja Gojek-Tokopedia (GoTo) ""dipaksakan"" disuruh IPO, ternyata duitnya sudah dipersiapkan (salah satunya dr berita ini) u/ dicuci (money loundry) membeli saham START UP GoTo. Jd ke ingat kasus E-KTP, duitnya buat borong Garuda $GIAA https://t.co/32O3wfXIlC"
2021-06-23,Gojek x Tokopedia kapan ipo?
2021-06-23,"loh, IPO BUKA lebih dulu dari GOTO."
2021-06-23,"Pantesan aja Gojek-Tokopedia (GoTo) ""dipaksakan"" disuruh IPO, ternyata duitnya sudah dipersiapkan (salah satunya dr berita ini) u/ dicuci (money loundry) membeli saham START UP GoTo. Jd ke ingat kasus E-KTP, duitnya buat borong Garuda $GIAA https://t.co/32O3wfXIlC"
2021-06-23,"Bukalapak dan GoTo Bersiap IPO, IDIEC: Kenyamanan Konsumen Ditinggalkan https://t.co/4r5BG04Feu"
2021-06-23,"GoTo Bakal IPO 2021, CEO Tokopedia Ingin Kepemilikan Saham Dipegang Pihak Ini - Saham https://t.co/0HpcaktMKt https://t.co/0KJBkCFDma"
2021-06-23,"Balapan IPO Bukalapak vs GoTo, Siapa Duluan? https://t.co/6ip9GmLJNi"
2021-06-23,"-dips! Bulan depan, Juli, Bukalapak bakalan IPO nih. Induknya yaitu EMTK. Kalo EMTK ke 4000, kalian suka ga dri harga sekarang? Setelah Bukalapak, nanti gilirannya GoTo yg IPO. Semangat para kawula undip muda"
2021-06-23,"Pantesan aja Gojek-Tokopedia (GoTo) ""dipaksakan"" disuruh IPO, ternyata duitnya sudah dipersiapkan (salah satunya dr berita ini) u/ dicuci (money loundry) membeli saham START UP GoTo. Jd ke ingat kasus E-KTP, duitnya buat borong Garuda $GIAA https://t.co/32O3wfXIlC"
2021-06-23,"GoTo Bakal IPO 2021, CEO Tokopedia Ingin Kepemilikan Saham Dipegang Pihak Ini - Saham https://t.co/0HpcaktMKt https://t.co/0KJBkCFDma"
2021-06-23,Gojek x Tokopedia kapan ipo?
2021-06-22,IPO Bukalapak dan GoTo Jadi Game Changer IHSG di Tengah Tantangan Pandemi https://t.co/QLp0gb2bPM
2021-06-22,"GoTo Ingin IPO Tahun Ini, Sudah Siapkah Regulasi BEI? https://t.co/tAQejUJhhQ"
2021-06-22,IHSG Menanti Efek IPO Unikorn Bukalapak-GoTo pada Semester II/2021 https://t.co/qb9Q9ko8O1
2021-06-21,Enak kali dapet ipo harga murah di $Goto tapi kayanya mustahil 😅 https://t.co/eqJV5lPnCX
2021-06-21,Enak kali dapet ipo harga murah di $Goto tapi kayanya mustahil 😅 https://t.co/eqJV5lPnCX
2021-06-21,"Mau IPO, CEO Tokopedia: Kondisi Kami Seperti Perusahan Terbuka (Tbk) https://t.co/2E0tujh9oE"
2021-06-20,"Tekan 1 agar GoTo segera IPO, 1 1 1"
2021-06-20,"semua gorengan saham tech, bank digital, aturan baru BEI, ujung2nya buat mulusin IPO GoTo. Masih kurang? Terus BL juga diikutin IPO jg."
2021-06-20,Komisaris 4 perusahaan yg sarat kepentingan semua  https://t.co/yYh7HZxnON   ASII-TLKM itu investor GoTo plus BL mau IPO jg Toba Bara -&gt; ya tahulah Batu Bara
2021-06-19,"Pinjaman Bank dunia sdh cair, kemudian selanjutnya dibuat sebuah proyek yg u/ dibuat SURAT HUTANG (alasan biasanya dana PEN). Dr proyek tsb dikorupsi &amp; UANGNYA DICUCI MELALUI IPO Gojek-Toped (GoTo). Pantesan aja, knp IPO GoTo spt ""dipaksakan"". Spt kasus korupsi $GIAA &amp; $KRAS https://t.co/v93lbLyPKU https://t.co/arZSYpvMqm"
2021-06-19,"Pinjaman Bank dunia sdh cair, kemudian selanjutnya dibuat sebuah proyek yg u/ dibuat SURAT HUTANG (alasan biasanya dana PEN). Dr proyek tsb dikorupsi &amp; UANGNYA DICUCI MELALUI IPO Gojek-Toped (GoTo). Pantesan aja, knp IPO GoTo spt ""dipaksakan"". Spt kasus korupsi $GIAA &amp; $KRAS https://t.co/v93lbLyPKU https://t.co/arZSYpvMqm"
2021-06-19,"Pinjaman Bank dunia sdh cair, kemudian selanjutnya dibuat sebuah proyek yg u/ dibuat SURAT HUTANG (alasan biasanya dana PEN). Dr proyek tsb dikorupsi &amp; UANGNYA DICUCI MELALUI IPO Gojek-Toped (GoTo). Pantesan aja, knp IPO GoTo spt ""dipaksakan"". Spt kasus korupsi $GIAA &amp; $KRAS https://t.co/v93lbLyPKU https://t.co/arZSYpvMqm"
2021-06-18,Iklim dah ngga jelas Musim kemarau malah ujan mulu Giliran musim ujan malah kekeringan  Kek gojek ngga jelas Katanya mo IPO Tapi kesejahteraan driver masih dipertanyakan  Dah lah 😪
2021-06-18,"IHSG masih di range 5900-6000 tapi beberapa emiten bluechip ini harganya anjlok dalam. Meanwhile, $GOTO ditargetkan jadi IPO terbesar di tahun ini dan $DCII masuk 10 emiten market cap terbesar di BEI. https://t.co/9LAWzUJFv4"
2021-06-18,"IHSG masih di range 5900-6000 tapi beberapa emiten bluechip ini harganya anjlok dalam. Meanwhile, $GOTO ditargetkan jadi IPO terbesar di tahun ini dan $DCII masuk 10 emiten market cap terbesar di BEI. https://t.co/9LAWzUJFv4"
2021-06-18,"-IHSG masih struggle untuk sekedar bertahan di 6,000an. -Saham-saham bluechip jeblok -Reksadana saham/ritel hancur semua -Asing terus jualan  Tapi GoTo, Bukalapak tetap dipaksakan IPO dengan nilai IPO terbesar sepanjang sejarah BEI 😳  WHAT HAPPEN WITH MY STOCK MARKET??"
2021-06-18,"orang2 nunggu GoTo buat IPO, eh bukalapak duluan.."
2021-06-18,will tokopedia ipo
2021-06-18,"Mantap! Tokopedia bakal IPO tahun ini, pengamat: dapat menarik perhatian investor  https://t.co/mXgtarUNqw"
2021-06-18,"Tokped mau IPO gaes, yuk siap2 invest"
2021-06-17,"Sejak ada rencana GoTo (Gojek-Tokopedia) akan IPO (buka Lapak KASINO)+rencana perubahan TOTAL (dgn membuat perusahaan yg dipapan utama ""BOLEH MERUGI"" DITAHUN PERTAMA (baca pas IPO/Listing)), maka semua Start Up berlomba2 IPO https://t.co/rdUNoCF03B"
2021-06-17,"GoTo masih kebanyakan drama, kurang gercep, Bukalapak aja udah terang2an mau IPO di bulan Agustus tahun ini. https://t.co/DobUr2Hz2V"
2021-06-17,"GoTo yg ribut mau dual listing, BL yg IPO deluan 🤣"
2021-06-17,"GoTo GoTo GoTo. Everybody's talking about it. Apalagi investor"" ritel kita. Perdebatan IPO GoTo ini jadi kayak perdebatan 2 pihak, antara pihak kanan yg menganggap bahwa GoTo tidak layak invest karena masih merugi, dan pihak kiri yang percaya akan 'new paradigm of investing' https://t.co/R0jD4r87w1"
2021-06-17,"Kalo goto ipo harus cepet2 beli kali ya, nyicil aja dikit2. ga muluk ngarep naik kaya dcii, tapi misal bisa ngerasain untung 3x lipat udah wah banget🥲"
2021-06-17,Bukalapak IPO pertengahan Agustus dengan target IPO terbesar selama 13 tahun terakhir. Prefer drpd GOTO?
2021-06-17,"Sejak ada rencana GoTo (Gojek-Tokopedia) akan IPO (buka Lapak KASINO)+rencana perubahan TOTAL (dgn membuat perusahaan yg dipapan utama ""BOLEH MERUGI"" DITAHUN PERTAMA (baca pas IPO/Listing)), maka semua Start Up berlomba2 IPO https://t.co/rdUNoCF03B"
2021-06-17,"Tokopedia Mau IPO, Hal Ini Bisa Jadi Catatan Investor #LengkapCepatBeritanya #Keuangan #Ekonomi #InfoSaham #HargaSaham . https://t.co/cTy83t9FgD"
2021-06-17,CEO Tokopedia Berharap Bisa IPO Tahun Ini https://t.co/mHdvhtBkIT
2021-06-17,"Sejak ada rencana GoTo (Gojek-Tokopedia) akan IPO (buka Lapak KASINO)+rencana perubahan TOTAL (dgn membuat perusahaan yg dipapan utama ""BOLEH MERUGI"" DITAHUN PERTAMA (baca pas IPO/Listing)), maka semua Start Up berlomba2 IPO https://t.co/rdUNoCF03B"
2021-06-17,Terungkap! Tokopedia Bidik IPO Tahun Ini https://t.co/Ql9bWoih38
2021-06-16,Sejumlah perusahaan teknologi antara lain Gojek dan Bukalapak berencana IPO tahun ini. https://t.co/18RwEiIyyY #TempoBisnis
2021-06-16,Kalo GoTo IPO kira kira sentimen prank ojol ngaruh ke volatilitas sahamnya gak ya? haha atau kira kira apa aja ya sentimen sentimen yg bakalan muncul seputar GoTo wkwkw https://t.co/ubMNCx7zoZ
2021-06-16,CEO Tokopedia Buka-bukaan Soal Alasan Merger GoTo dan Persiapan IPO https://t.co/lWf3HmrO8m
2021-06-16,"GoTo itu sampai sekarang masih merugi, dan nilai bersih aset berwujudnya tidak sampai Rp100 milyar.  But still, GoTo akan dipaksakan IPO dengan perkiraan nilai market cap Rp580 TRILIUN, alias lebih besar dibanding Bank BRI (BBRI) sekalipun!  Apakah kamu akan beli sahamnya?"
2021-06-16,"‘Sayang aku kerja dulu ya. Demi ferrari, tanah di pondok indah, jam patek phelippe, saham goto dan bisa ipo’ Gua suka nih yg visioner ada belagu2 nya sikit gini. Boleh."
2021-06-16,CEO Tokopedia Buka-bukaan Soal Alasan Merger GoTo dan Persiapan IPO https://t.co/lWf3HmrO8m
2021-06-15,"GoTo dkk Berniat IPO, OJK Merilis RPOJK Klasifikasi Saham Dengan Hak Suara Multipel: Wacana penawaran umum perdana saham atawa initial public offering (IPO) GoTo, entitas hasil merger Gojek dan Tokopedia, di bursa efek kian ... https://t.co/Ay6Bf2D1LG #saham #investasi"
2021-06-15,"Pak will, saya kalo order makanan atau belanja onlen di gojek sama tokped loh, boleh lah 10 lot goto kalo udh IPO nanti 🙏"
2021-06-15,Bursa Efek Indonesia menggodok revisi Peraturan BEI Nomor 1-A sebagai upaya mendorong perusahaan rintisan seperti GoTo untuk IPO atau go public. https://t.co/Q3bVpghuuP #TempoBisnis
2021-06-15,"BEI Godok Revisi Peraturan Agar GoTo dkk Bisa IPO, Mulai Soal Laba hingga NTA https://t.co/QRhgYSmzr8"
2021-06-15,"GoTo dkk Berniat IPO, OJK Merilis RPOJK Klasifikasi Saham Dengan Hak Suara Multipel: Wacana penawaran umum perdana saham atawa initial public offering (IPO) GoTo, entitas hasil merger Gojek dan Tokopedia, di bursa efek kian ... https://t.co/Ay6Bf2D1LG #saham #investasi"
2021-06-15,IPO bulan ini yok bisa yokk #GoTo @gojekindonesia @tokopedia 🤩  siap jual BBCA / GGRM 😅 https://t.co/zLsVTQIJ1b
2021-06-15,"Pak will, saya kalo order makanan atau belanja onlen di gojek sama tokped loh, boleh lah 10 lot goto kalo udh IPO nanti 🙏"
2021-06-15,Wah gila Goto beneran bakal IPO cok!
2021-06-15,Jadi tertarik beli saham IPO GoTo. Valuasi pasti overvalued tapi visi William Tanuwijaya bagus banget. https://t.co/tK25J50bym
2021-06-15,"GoTo dkk Berniat IPO, OJK Merilis RPOJK Klasifikasi Saham Dengan Hak Suara Multipel: Wacana penawaran umum perdana saham atawa initial public offering (IPO) GoTo, entitas hasil merger Gojek dan Tokopedia, di bursa efek kian ... https://t.co/Ay6Bf2D1LG #saham #investasi"
2021-06-15,IPO bulan ini yok bisa yokk #GoTo @gojekindonesia @tokopedia 🤩  siap jual BBCA / GGRM 😅 https://t.co/zLsVTQIJ1b
2021-06-15,"Angkat suara soal IPO, CEO Tokopedia: tahun ini  https://t.co/P9wof4gYzk"
2021-06-15,"Pak will, saya kalo order makanan atau belanja onlen di gojek sama tokped loh, boleh lah 10 lot goto kalo udh IPO nanti 🙏"
2021-06-14,SEEMS LIKE #OJK #IDX MENSPESIALKEUN IPO $GOTO DIANTARA SMUA EMITEN YG UDAH LISTED??? https://t.co/cwiWExxKMw
2021-06-14,BEI Siapkan 5 Cara Agar Unicorn dari GoTo hingga Bukalapak Bisa IPO di Papan Utama https://t.co/Y4hEC2c7Ov
2021-06-14,SEEMS LIKE #OJK #IDX MENSPESIALKEUN IPO $GOTO DIANTARA SMUA EMITEN YG UDAH LISTED??? https://t.co/cwiWExxKMw
2021-06-14,"Demi IPO GoTo dkk, Bos OJK Godok Aturan Multi Voting Share https://t.co/POkBh3lqzR"
2021-06-13,"Baru IPO Jd goto, ngelindungin aset lu sendiri penting untung di tanggepin. Polkis model lama begini masih aja suka nyeserin duit dr masyarakat. https://t.co/9Fd4QIG5Kf"
2021-06-13,"Apapun cerita kalau IPO duo karya anak bangsa GOTO harus ikut, All in. Jangan sampai kaya DCII, sempat saya koleksi tetapi lepas terlalu cepat."
2021-06-13,"Agar Pendanaan IPO Terserap Pasar, GoTo Bisa Dual Listing https://t.co/P7w8Io7cDK"
2021-06-13,"Kayak trend saat ini kan lagi rame soal maudy ayunda, minverva sama ipo goto hahaha   Ya kalo maudy ayunda aku juga mau  iri tuh tau diri :"") kayak head to head dia tuh paling sekian persen doang dr seluruh masyarakat indonesia 😌"
2021-06-13,"Rudiantara: Agar Pendanaan IPO Terserap Pasar, GoTo Bisa Dual Listing https://t.co/s254N5ANzS https://t.co/3LkCzkK4jS"
2021-06-12,IPO GoTo dan Bukalapak Akan Digelar di BEI Tahun Ini  https://t.co/Cw0uZYwywy @Dennysiregar7 @triwul82 @03__nakula @kurawa @P3nj3l4j4h_id https://t.co/A0Sg39bl1d
2021-06-12,"GoTo berencana IPO, nilai valuasi diprediksi tembus US$30 miliar - https://t.co/lDwuYBcWfd https://t.co/0vsci6owSt"
2021-06-11,Wow Salip GoTo! Taksi Ojol Ini Mau IPO di Bursa Wall Street https://t.co/YEepuQIcOU
2021-06-11,IPO GoTo dan Momentum Penguatan Pasar Modal Indonesia https://t.co/RtXJ8ZqU5c https://t.co/zd1w9Kp2hH
2021-06-11,Cakep dah nih! IPO GoTo dan Momentum Penguatan Pasar Modal Indonesia... Artikel Berita menarik nih bang @kurawa... https://t.co/LKEU3E2KvB
2021-06-11,Wow Salip GoTo! Taksi Ojol Ini Mau IPO di Bursa Wall Street https://t.co/l1O9kunBIa
2021-06-10,IPO GoTo Dinilai Bisa Jadi Penguat Pasar Modal https://t.co/MkIoVaroqs
2021-06-10,"Disarankan Masuk Pasar Modal, IPO GoTo Harus Dilirik BEI https://t.co/OqBFSm2V4C"
2021-06-10,Perusahaan teknologi GoTo yang akan IPO dinilai positif bagi perkembangan Bursa Efek Jakarta (BEI). #GoTo https://t.co/tDXAh22L4p
2021-06-10,IPO GoTo Bisa Bantu Pemulihan Ekonomi Nasional https://t.co/4y2LWcWr69 https://t.co/MlgfvSCZtF
2021-06-10,IPO GoTo Bisa Bantu Pemulihan Ekonomi Nasional https://t.co/xdYtUPm6l4
2021-06-10,"Abis GoTo IPO, Salah satu e commerce saingan Toped juga mau IPO di BEI. Mudah2an dalam bbrp tahun ke depan the biggest market cap bukan bank lagi ya. Biar seru gitu loh."
2021-06-10,"GoTo Akan IPO, Rudiantara Ramalkan Valuasi Sahamnya Bisa USD 30 Milar https://t.co/kjHbrD455T"
2021-06-10,"klo menurut gw ya yg mereka bangun itu bisnisnya, goto di hargain sekian T karena valuasi ekosistem nya, karena nilai masa depannya nanti setelah IPO, ntar bisa keliatan sebenernya liabilitas tuh perusahaan di angka berapa cmiiw https://t.co/AuKlnHJnhd"
2021-06-10,"Abis GoTo IPO, Salah satu e commerce saingan Toped juga mau IPO di BEI. Mudah2an dalam bbrp tahun ke depan the biggest market cap bukan bank lagi ya. Biar seru gitu loh."
2021-06-09,"Ya goblok aja kalo Telkom, lewat Telkomsel baru nyuntik Gojek sekarang, ketika Gojek udah jadi (mulai bisa monetize). Apalagi ini jelang IPO GoTo.  Kalo mau nyuntik - apalagi tujuannya dukung StartUp lokal - seharusnya ketika pada periode seri B atau C, buka di periode post seri."
2021-06-09,IPO GoTo Ratusan Triliun Bakal Jadi Momentum Pasar Modal RI Kian Kuat https://t.co/H9STX5LNV2
2021-06-09,Sentimen IPO GoTo diharapkan akan meningkatkan investasi di Indonesia. https://t.co/Igiv0DbwoL
2021-06-09,Rencana IPO GoTo di Bursa RI Dapat Catatan Fintech Society https://t.co/zunkwuKpLR
2021-06-09,Baru ngerti Social Capital nya @chamath ngasih kesempatan orang biasa untuk investasi sebelum IPO lewat SPACs setelah sadar ini:  Goto merger value: $18 bn Planned IPO value: $40 bn  Dirampok anjir orang indo sama Private Equity di Goto
2021-06-09,"GoTo Bakal IPO, Pasar Modal Indonesia Kian Bergairah https://t.co/dR8LEem9fo"
2021-06-09,"JP Morgan Ramal Efek IPO GoTo, Sektor Riil, Komoditas ke Bursa RI https://t.co/ttNvXW5kKy"
2021-06-09,Ekonom: Rencana IPO GoTo buat pasar  modal kembali bergairah  https://t.co/JDoMkNgoJn
2021-06-09,Ekonom: Rencana IPO GoTo buat pasar modal kembali bergairah https://t.co/uFkLHz9f8H
2021-06-09,Rencana IPO GoTo Dorong Pasar Modal Kembali Bergairah https://t.co/PMoNULCtw3
2021-06-09,Ekonom: Rencana IPO GoTo buat pasar modal kembali bergairah. https://t.co/mLBjdrHDA2 https://t.co/gBgwBt3d3u
2021-06-09,"Ya goblok aja kalo Telkom, lewat Telkomsel baru nyuntik Gojek sekarang, ketika Gojek udah jadi (mulai bisa monetize). Apalagi ini jelang IPO GoTo.  Kalo mau nyuntik - apalagi tujuannya dukung StartUp lokal - seharusnya ketika pada periode seri B atau C, buka di periode post seri."
2021-06-09,"Makanya jangan dulu beli saham pas GOTO udah IPO. Soalnya mereka bakal gila2an bikin lapkeu sebagus mungkin di awal2 biar investor pada bisa untung dari penjualan saham. Bener2 jos emang petuah dari LKH. ""Tunjukan dulu labanya!"" https://t.co/sRjLeL14cL"
2021-06-09,"Heboh GoTo Mau IPO, Bisakah Sesukses Facebook? https://t.co/gJtQrM8qJj"
2021-06-09,"Tak Cuma IPO GoTo, Ternyata Ada E-Commerce Sudah Ajukan Go Public https://t.co/8ZX4VSDUNO"
2021-06-09,"Mcd kerja sama Kayak gini aja rame yang beli, gimana besok tokopedia kalo IPO, ya kale ga ikutan beli tu army"". https://t.co/pTWwsivAEB"
2021-06-08,"Kalau jadi listing kode $GOTO aharga sahamnya besok pasti turun, jadi sentimen negatif https://t.co/6rlgBL35EE"
2021-06-08,"Dibalik goto naik ipo ada mitranya yg tertindas, salam kapitalis https://t.co/hzC8rAdVEf"
2021-06-08,Lagi memahami GoTo Hayo hayo bulan brp kira-kira IPO ? Biar bisa disiapin dananya https://t.co/ZC6bEItSsA
2021-06-07,"GoTo Tunjuk Jacky Lo Sebagai CFO, Sinyal IPO di Wall Street? https://t.co/uHONUl1iNi"
2021-06-07,"Bulan ini hectic parah sih, full UAS dan paper dan presentasi proposal tesis, kantor juga lagi lembur stresstest dan persiapan ipo goto, mana nyiapin ini itu juga buat bulan depan, mana juga drama korea lagi bagus bagus juga, a lot work todo 🥲"
2021-06-07,"GoTo Bersiap IPO, Ini Tugas Jacky Lo sebagai CFO Baru https://t.co/0WqnCSxprl"
2021-06-07,IPO GoTo Terus Dinanti Pelaku Pasar https://t.co/mNEVfmYvOt https://t.co/83lFG7eeEE
2021-06-07,IPO GoTo Terus Dinanti Pelaku Pasar https://t.co/qxwBgIfgPB https://t.co/iTWnOzpfzt
2021-06-07,"IPO GoTo Terus Dinanti Pelaku Pasar.  Gak cuma mereka kali, kita juga CS menikmati diskonan tiap weekend.😊  @ozvand @b_yoem @CanWidodo   https://t.co/HebCs9rRZi"
2021-06-07,Penasaran IPO GoTo :(
2021-06-07,Benar banget ini... Soalnya pasti banyak cuan! IPO GoTo terus Dinanti Pelaku Pasar... @kurawa https://t.co/zUUoBGnRHh
2021-06-07,"IPO Jumbo GoTo Diramal Tembus Rp 17 T, Siapa Mampu Borong? https://t.co/lfaSrfq5cn"
2021-06-06,GoTo dan Bukalapak Bersiap IPO Tahun Ini https://t.co/37vcAUtg1r
2021-06-06,GoTo dan Bukalapak Bersiap IPO Tahun Ini https://t.co/4MhchJyBh8
2021-06-05,"Nanti IPO dibeli tah GOTO teh, biar sahamnya TERBANG to the moon. #gelasan #layangan #lomba #adu #tukanggelasanmaensaham #tukanglayanganmaensaham #kitersborongsaham"
2021-06-04,"Makanya @GrabID @GrabSG di banding merger dengan tokopedia, dan gojek  Salim group lebih benefit dan pondasi umkm dan retail lebih kuat  Bukankahh @GrabID sudahh IPO https://t.co/4Bqmp2jBDh"
2021-06-04,Tech is king. Indonesia dengan ipo $goto bakal menuju transformasi yg mengubah pasar ini https://t.co/oXd8o0WIsH
2021-06-04,IPO Jadi Cara GoTo Berbagi Kepemilikan Saham ke Masyarakat https://t.co/Za6ZwLzgVU https://t.co/AITuY0NJcX
2021-06-04,IPO Jadi Cara GoTo Berbagi Kepemilikan Saham ke Masyarakat https://t.co/KgUawwDogi
2021-06-04,IPO GoTo Momentum Berbagi Kepemilikan pada Publik https://t.co/jFPoB7Esvb
2021-06-04,OJK Institute nilai IPO cara GoTo berbagi kepemilikan kepada publik. https://t.co/wcSdoAu9SC https://t.co/9UUfaYSAeH
2021-06-04,Tech is king. Indonesia dengan ipo $goto bakal menuju transformasi yg mengubah pasar ini https://t.co/oXd8o0WIsH
2021-06-04,"Salah Besar untuk IPO bakalan Hancur  IPO Jumbo GoTo, Yakin Nih Bakal Diserbu Investor? https://t.co/d2PmI2uUyj"
2021-06-04,"Shm! Bro dan agan"" Semua TLKM dan ASII kan dia invest di GOTO yaa, kalau GOTO jadi IpO bakal keangkat kah?"
2021-06-04,duhhhh uniqlo x jjk ini bikin oleng tapi aku mau hemat 🥺 menunggu goto ipo
2021-06-04,"ipo archi aja rame gini, apa lagi goto nanti wkwk"
