2021-12-09,Negative,Apakah ada yang tau bahwa $GOTO dkk sudah bisa bikin untung. #BeliBUKA https://t.co/MbktUajhsb,goto dan kawan-kawan bikin untung
2021-07-27,Positive,"bklpak ipo nih, angkut gak yaa, ga deh nungguin tokped aja😂",bklpak ipo angkut yaa deh nungguin tokped
2021-07-26,Negative,GoTo (hasil merger Gojek dan Tokopedia) berencana melakukan IPO di Indonesia dan listing di AS setelahnya.,goto hasil merger gojek tokopedia berencana ipo indonesia listing as setelahnya
2021-07-26,Negative,"GoTo Bakal Segera Susul IPO Bukalapak, Masih Punya Amunisi?: Rencana penawaran umum perdana saham alias IPO entitas hasil merger Gojek dan Tokopedia, GoTo, sudah di depan mata. Share:. https://t.co/AXh4f1yPJy #saham #investasi",goto susul ipo bukalapak amunisi rencana penawaran umum perdana saham alias ipo entitas hasil merger gojek tokopedia goto share
2021-07-26,Negative,"$emtk nyuntik grab, bisa jadi $buka &amp; grab jadi saingannya $goto nih",emtk nyuntik grab buka grab saingannya goto
2021-07-26,Positive,Siap nyopet $buka $goto,nyopet buka goto
2021-07-26,Positive,"Bukalapak dlu baru GoTo, lumayan nih. Biasanya over power atau ARA. 😅  GoTo Bakal Segera Susul IPO Bukalapak, Masih Punya Amunisi? | https://t.co/L2dyOibupb https://t.co/kLlatLhLIp",bukalapak goto lumayan over power ara goto susul ipo bukalapak amunisi
2021-07-26,Positive,Jadi ga kebayang kalo IPO GoTo bakal serame apa. BL aja sampe oversubscribe loh. Padahal prospektusnya ga begitu menjanjikan. Wkwk  Oiya $EMTK juga sbg pemegang saham terbesar BL prospeknya juga bagus bgt. Ditambah udah jalin kerja sama dgn Grab. Mantul~ https://t.co/V4Vqig2zJr,kebayang ipo goto serame beli oversubscribe loh prospektusnya menjanjikan wkwk oiya emtk sbg pemegang saham terbesar beli prospeknya bagus banget ditambah jalin grab mantul
2021-07-26,Positive,Menunggu GoTo IPO,menunggu goto ipo
2021-07-26,Negative,Bukalapak ipo-&gt; harga terbang-&gt; pemodal lama cuan-&gt;big money pindah ke goto-&gt;buble pecah-&gt;investor ritel nyangkut.   Exit strategy pemodal lama???,bukalapak ipo harga terbang pemodal cuan big money pindah goto buble pecah investor ritel nyangkut exit strategy pemodal
2021-07-26,Positive,"By theory, era subsidi VC dan startups ke consumer yang membuat kita semua menjadi artificially lebih kaya akan segera berakhir as pelan2 udah pada mau IPO (GoTo, Traveloka, soon)  Tapi kayanya kita bakal masih dpt subsidian dalam 3-5 tahun kedepan all thanks to Shopee lol",by theory era subsidi vc startups consumer artificially kaya as pelan ipo goto traveloka soon kayaknya subsidian tahun kedepan all terima kasih to shopee tertawa
2021-07-25,Positive,"GoTo Bakal Segera Susul IPO Bukalapak, Masih Punya Amunisi? https://t.co/pYWlE62i14",goto susul ipo bukalapak amunisi
2021-07-24,Negative,"Gw cc Pak @doktermarket nih Pak Dokter salah satu ""syarat"" suatu saat nanti saat GoTo (Gojek-Tokopedia) nilainya di mark up hingga 100T (melebihi IPO $BUKA (Bukalapak)).🙊 https://t.co/7A9b4yTiJN",cc dokter salah syarat goto gojek tokopedia nilainya mark up melebihi ipo buka bukalapak
2021-07-24,Positive,"IPO GOTO yang paling ditunggu-tunggu sobat investor, berani all in buat mesen dan di keep buat 5 tahun kedepan 🔥🔥",ipo goto ditunggu tunggu sobat investor berani all in mesen keep tahun kedepan
2021-07-23,Positive,Harus saya akuin Corporate Finance nya Bukalapak sangat cerdik. Mereka IPO duluan sebelum Gojek - Tokopedia. Tidak ada momentum yang lebih baik untuk IPO daripada sekarang.,akuin corporate finance bukalapak cerdik ipo duluan gojek tokopedia momentum ipo
2021-07-23,Positive,"sebenernya kalo ipo BUKA berhasil, GOTO juga bakal dapet manfaatnya, kepercayaan publik sama perusahaan unicorn yang listik di bursa bakal naik https://t.co/zV5uZ27siP",sebenernya ipo buka berhasil goto manfaatnya kepercayaan publik perusahaan unicorn listik bursa
2021-07-23,Negative,"gilak demandnya segini banyak, gimana nanti pas IPO GOTO ya https://t.co/2iwaYWHxrV",gilak demandnya segini pas ipo goto iya
2021-07-23,Negative,"Rada was was ama nih saham, dulu sih mau diakuisisi buat goto, tapi ga ada kelanjutan kabar ipo, eh sekarang malah bukalapak yang mau ipo haha https://t.co/RDFaSdy1iK",rada was was saham sih diakuisisi goto kelanjutan kabar ipo eh bukalapak ipo tertawa
2021-07-23,Negative,"soal subscribe bukapalak, penjatahannya ini wow gak tau nanti GoTo, nyiapin duit berapa buat ikut ipo wkakakakaa",subscribe bukapalak penjatahannya wow goto duit ipo wkakakakaa
2021-07-23,Negative,"Kalau demand  IPO saham Bukalapak saja sampai Rp 87 triliun, gimana nanti IPO GOTO ya?? Bakal se-massif apa demand-nya? https://t.co/Bpfj1rUCoQ",demand ipo saham bukalapak rp triliun ipo goto iya massif demand
2021-07-23,Positive,"Gilak, IPO $BUKA hampir kena 90 Triliun subscription-nya. Gimana nanti kalo Goto yang IPO dah",gilak ipo buka triliun subscription goto ipo deh
2021-07-21,Negative,Mengintip Saham Dekapan Gojek- Tokopedia (GoTo) Jelang IPO https://t.co/Ctb5Fspijz,mengintip saham dekapan gojek tokopedia goto jelang ipo
2021-07-21,Negative,"Actually, gue lebih prefer ikut IPO saham GOTO dibandingkan bukalapak sih. Tapi mumpung momentumnya unicorn pada mau go public ya kan 😊 https://t.co/ccmQWSDziZ",actually prefer ipo saham goto dibandingkan bukalapak sih selagi momentumnya unicorn go public iya
2021-07-19,Negative,Beda gaya founder startup global sama lokal :  Jeff Bezos mundur dari CEO setelah amazon jadi big profitable tech Begitu juga dengan Jack Ma.  Ahmad Zacky mundur dari CEO saat Bukalapak masih rugi. Nadiem Makarim mundur dari CEO saat gojek masih #IPO #bukalapak #BigTech,beda gaya founder startup global lokal jeff bezos mundur ceo amazon big profitable tech jack ma ahmad zacky mundur ceo bukalapak rugi nadiem makarim mundur ceo gojek
2021-07-19,Negative,Wahhhh.. rumornya target $GOTO 500T waaww.. lebih gede daripada $BUKA ..,wahhhh rumornya target goto waaww gede buka
2021-07-19,Positive,"""Calon emiten yang akan tercatat dengan kode $BUKA tersebut mulai menggelar bookbuilding pada 9 Juli 2021, dan berakhir pada hari ini, Senin (19 Juli 2021)""  Ada yang udah daftar gengss?  https://t.co/xOEbkGKfDM  $MDKA $GOTO $ANTM https://t.co/M1sR6l5hPa",calon emiten tercatat kode buka menggelar bookbuilding juli senin juli daftar gengss mdka goto antm
2021-07-19,Negative,"nih nanti pas GOTO mau ipo, akankah BUKA arb (?)",pas goto ipo buka arb
2021-07-19,Positive,Nabung buat beli IPO nya goto sama j&amp;t😌,nabung beli ipo goto
2021-07-19,Positive,PPKM Darurat selesai sampai GoTo Group IPO 😄,ppkm darurat selesai goto group ipo
2021-07-18,Positive,cari betadine kumur di sopi udh diatas 45k semua dulu awal2 msh 40k kebawah. si sopi jg dah pelit kesbek. cb2 cari di $goto dpt 35k dan disc 20k dan tokonya di kendyall pas bgt kirim buat ibuk deket masyaAllohh😭 thanks $goto 😭 kayanya w akan beralih padamu🥺,cari betadine kumur sopi udh diatas kebawah si sopi deh pelit kesbek coba cari goto disc tokonya kendyall pas banget kirim ibuk deket masyaallohh terima kasih goto kayaknya beralih padamu
2021-07-18,Positive,"IPO bukalapak harusnya sih sukses, pertaruhan group $EMTK dan gengsi lawan $GOTO IPO 21 T mestinya adalah budget utk naikin sahamnya.. 😊",ipo bukalapak sih sukses pertaruhan group emtk gengsi lawan goto ipo mestinya budget naikin sahamnya
2021-07-18,Positive,"Jam segini kepikiran saham GoTo,kapan IPO nya dah?.~",jam segini terpikirkan saham goto ipo deh
2021-07-16,Negative,"Gojek-Tokopedia, J&amp;T Express dan Traveloka Disebut Susul IPO Bukalapak https://t.co/b9Xqbk4FRG",gojek tokopedia express traveloka susul ipo bukalapak
2021-07-16,Positive,"Sapa ikut ipo, bgus ga kira2 apa nunggu $GOTO aja? https://t.co/l1sg6CFApQ",sapa ipo bgus nunggu goto
2021-07-16,Negative,Saham-saham blue chip skrg Pergerakannya sangat lambat Untuk investasi jangka panjang Gw akan lepas semua saham gw Di BBCA BBRI BMRI UNVR TLKM  IPO BUKA tidak akan dibiarkan Gagal oleh bandar karna akan Berpengaruh ke IPO saham GoTo  Psikologi pasar saham! #saham #investasi,saham saham blue chip skrg pergerakannya lambat investasi jangka lepas saham bbca bbri bmri unvr tlkm ipo buka dibiarkan gagal bandar berpengaruh ipo saham goto psikologi pasar saham
2021-07-16,Positive,"Yuhu akhirnya bukalapak IPO, trus nunggu GoTo~ very interesting!👏🏻",yuhu bukalapak ipo trus nunggu goto very interesting
2021-07-16,Positive,"Sambil nungguin goto ipo, beli bukalapak dulu gapapa.",nungguin goto ipo beli bukalapak gapapa
2021-07-16,Positive,https://t.co/9uB8DiPvV6 Cek tokopedia ipo,cek tokopedia ipo
2021-07-15,Positive,"SEKALIPUN NANTI $GOTO IPO,MARKET CAP NYA BLOM BISA SALIP KAPITALISASI $BBCA. T A P I BESAR KEMUNGKINAN KEDEPAN BISA JADI NO.1 MARKET CAP TERBESAR DI BURSA.  $GOTO GOTO GET HER.",goto ipo market cap blom salip kapitalisasi bbca kedepan no market cap terbesar bursa goto goto get her
2021-07-15,Positive,"Kecipratan PPnBM hingga IPO GoTo, Kenapa Saham Astra (ASII) Belum Ngegas? https://t.co/3lqXuAGQAX",kecipratan ppnbm ipo goto saham astra asii ngegas
2021-07-15,Negative,"Pandu Sjahrir: Jika GoTo IPO, Market Cap Dekati BCA-BRI-TLKM https://t.co/5jKd36eLSO",pandu sjahrir goto ipo market cap dekati bca bri tlkm
2021-07-14,Positive,"Bukalapak mau IPO, tapi di sini gw liatnya rangorang pake klo ga tokped ya shopee. Ada yang pake Bukalapak ga ya?",bukalapak ipo liatnya rangorang pakai tokped iya shopee pakai bukalapak iya
2021-07-13,Positive,"selamat buat bang Ahmad Zaky, alhamdulillah Indonesia menghasilkan anak muda triliuner baru. semoga masih Inget, kita pernah satu incubator startup buat dapet investor..  satu incubator beda nasip 😂 unicorn pertama yang IPO, masih nunggu tokped gojek buat kesna juga.. ayook 🇮🇩💪 https://t.co/rEM9Nxjk9i",selamat bang ahmad zaky alhamdulillah indonesia menghasilkan anak muda triliuner semoga inget incubator startup investor incubator beda nasip unicorn ipo nunggu tokped gojek kesna ayook
2021-07-13,Positive,Apakah GoTo IPO layak di beli sahamnya? https://t.co/pYkoyPkUPN,goto ipo layak beli sahamnya
2021-07-13,Positive,"Bukalapak IPO ya. ngedahuluin GoTo ya. kok yakin BL ini bakalan tembus nilai 3000+. Tapi uang dinginnya dikit, ya semoga dapat deh, dan sahamnya bagus. Lumayan nambah2 cuan.",bukalapak ipo iya ngedahuluin goto iya beli tembus nilai uang dinginnya dikit iya semoga deh sahamnya bagus lumayan nambah cuan
2021-07-13,Negative,IMO: IPO BUKA mungkin bakal jadi tes ombak buat GOTO dkknya sebagai e commerce yang lapkeunya nggak mungkin kinclong. Patut dilihat respons market terhadap adanya ipo tersebut. Kalo positif ya jelas e commerce lain bakal ikutan. Kalo ndak ya gajadi,imo ipo buka tes ombak goto dkknya commerce lapkeunya kinclong patut respons market ipo positif iya commerce ikutan iya gajadi
2021-07-13,Positive,"si buka ipo efeknya ajaa udah kaya gini ya, apalagi GOTO yaaaa",si buka ipo efeknya ajaa kaya gini iya goto yaaaa
2021-07-13,Negative,"Bukalapak-GoTo cs Mau IPO, Ini Pesan Lo Kheng Hong! https://t.co/VqqmwjRFu6",bukalapak goto cs ipo pesan kheng hong
2021-07-13,Positive,Buset pada ngegorok buat ipo buka  Ipo goto harus lebih aware fix.,buset ngegorok ipo buka ipo goto aware fix
2021-07-13,Positive,pesan $BUKA (sedikit). Mencoba beli IPO dan mendukung almamater haha. Tapi saya pribadi lebih suka tokopedia sih.,pesan buka mencoba beli ipo mendukung almamater tertawa pribadi suka tokopedia sih
2021-07-12,Positive,"Ikut Bukalapak &amp; GoTo, Sayurbox juga Minat IPO di Bursa https://t.co/6hdwKipTl2",bukalapak goto sayurbox minat ipo bursa
2021-07-12,Negative,"Bukalapak-GoTo cs Mau IPO, Ini Pesan Lo Kheng Hong! https://t.co/XmkA969P12",bukalapak goto cs ipo pesan kheng hong
2021-07-12,Negative,E IPo persiapan IPO bukalapak-GOTO https://t.co/7KmYdUGnDO,ipo persiapan ipo bukalapak goto
2021-07-11,Negative,"ada unicorn yg mau IPO namanya ""GoTo"" dari sana banyak yg mau jadi founder start up untuk taro diprofile sosmed biar dianggap keren, nyatanya start up itu susahhh.. udah baca buku apapun tetep ga ada traction, ampe tiap hari ngomongin pivot ,cac, ltv, mrr.",unicorn ipo namanya goto founder start up taro diprofile sosmed biar dianggap keren start up susahhh baca buku apapun tetep traction ampe membicarakan pivot cac ltv mrr
2021-07-11,Positive,Ini bukalapak ipo sampe gabisa pake e-ipo uwuwuw   Peminatnya diperkiran membeludak. Bagaimana goto beneran ipo ya ~,bukalapak ipo gabisa pakai ipo uwuwuw peminatnya diperkiran membeludak goto beneran ipo iya
2021-07-11,Negative,"Scra tak langsung pak LKH ini ngasih saran untk melihat kembali saham tsb.  Bukalapak-GoTo cs Mau IPO, Ini Pesan Lo Kheng Hong! https://t.co/NvsgJvDDK2",scra lkh saran untk saham tsb bukalapak goto cs ipo pesan kheng hong
2021-07-11,Positive,Sayurbox Juga Ingin IPO di Bursa Mengikuti Jejak Bukalapak &amp; GoTo  https://t.co/bVI9sJglYA @03__nakula @triwul82 @kurawa @Dennysiregar7 https://t.co/67b3ueoH19,sayurbox ipo bursa mengikuti jejak bukalapak goto
2021-07-11,Negative,Untuk exit strategy para investor awal? Sebelum makin rugi dalam? Kalah saing dengan sopi dan tokped.  detikFinance: Kenapa Bukalapak Berani IPO saat Masih Rugi?. https://t.co/pKFSGOiw8D,exit strategy investor rugi kalah saing sopi tokped detikfinance bukalapak berani ipo rugi
2021-07-10,Negative,"Tuhkan apa gw bilang👇 $GIAA wkt pas buka lapak kasino online jg kondisinya rugi, lalu ada korupsi E-KTP. Begitupula $BUKA KORUPSI BANSOS JILID II akan dicuci melalui IPO $BUKA &amp; GoTo (Gojek Tokopedia) u/ keperluan pendanaan pilpres 2024. https://t.co/uSAXhrgNsy",tuhkan bilang giaa waktu pas buka lapak kasino online kondisinya rugi korupsi ktp begitupula buka korupsi bansos jilid ii dicuci ipo buka goto gojek tokopedia keperluan pendanaan pilpres
2021-07-10,Positive,"Lanjuuutt.. ☺️👏🏻 Malam ini lanjut webinar tentang tips beli saham IPO, contohnya $BUKA dan $GOTO bersama @ternakuang_id dan @indopremier Udah tau kan Bukalapak mau IPO? Heitss banget kan beritanya. So webinar ini akan jadi insightfull ☺️ https://t.co/zteoES7hJh",lanjuuutt malam webinar tips beli saham ipo contohnya buka goto bukalapak ipo heitss banget beritanya so webinar insightfull
2021-07-10,Positive,"Apakah dengan $buka dan $Goto IPO akan membuat salary anak startup akan  menjadi lebih stabil?   Terutama untuk prohire, gak selalu dapet kenaikan 30-100% setiap pindah2?   Udah ada yang ngerasain pindah ke startup lain untuk dapet offer &gt;=30%, gak semudah sebelumnya?",buka goto ipo salary anak startup stabil prohire kenaikan pindah ngerasain pindah startup offer semudah
2021-07-10,Negative,😲😲😲😲😱😱😱😱 siap2 uang bansos dicuci melalui IPO $BUKA (Bukalapak) &amp; GoTo https://t.co/93jpYNdHpy,uang bansos dicuci ipo buka bukalapak goto
2021-07-10,Negative,Ada yang mau msk ipo GOTO sama BUKA tpi gk punya duit? Yuk pegangan tangan,ipo goto buka gk duit yuk pegangan tangan
2021-07-10,Positive,"Goto bukalapak mau ipo, gua bengong aja.",goto bukalapak ipo bengong
2021-07-10,Negative,"Bukalapak ini cerdik loh😂 dia duluan ipo dibanding goto, knp ku anggap cerdik? Dia ngambil semua hype yg ada. Nah entah $BUKA nnti berhasil / gagal mereka udh capai target krn hype yg didapat, permasalahannya nah ini Goto, kl BUKA anjlok, ya Goto antusiasnya akan:) tau sendiri…",bukalapak cerdik loh duluan ipo dibanding goto ku anggap cerdik mengambil hype buka nnti berhasil gagal udh capai target hype permasalahannya goto buka anjlok iya goto antusiasnya
2021-07-10,Negative,goto ipo ya untuk investor bukan untuk driver,goto ipo iya investor driver
2021-07-10,Positive,bulan depan bukalapak ipo goto kapan nihh,bukalapak ipo goto nihh
2021-07-10,Positive,"Bklpk ini kalah sama Tokped dan Sopi, makanya buru2 mau ipo",bklpk kalah tokped sopi buru ipo
2021-07-09,Positive,"Bukalapak IPO, Toped X Gojek kapan nihhhh...",bukalapak ipo toped gojek nihhhh
2021-07-09,Positive,Jadi beli $BUKA atau tunggu $GOTO nih? https://t.co/WMKxNbElTV,beli buka tunggu goto
2021-07-09,Negative,"Gils demi apa bukalapak udah ipo. Keren nyuri start hyping goto nih. Tapi tapi goto aja ku masih takot takot liatnya, apalagi ini🤔",gils bukalapak ipo keren nyuri start hyping goto goto ku takot takot liatnya
2021-07-09,Positive,"Goto sama Bukalapak kalau IPO gini kira-kira bakal jadi game changer karena menentang bluechip, atau malah tenggelam karena bluechip?  kalau ternyata game changer, nanti mata kuliah manajemen investasi bakal lebih panjang sih ehehe https://t.co/VDj3VgO6Hw",goto bukalapak ipo gini game changer menentang bluechip tenggelam bluechip game changer kuliah manajemen investasi sih ehehe
2021-07-09,Positive,Emang gak pernah tertarik sama saham ipo tapi bakal pengecualian buat goto sih hm https://t.co/QR46Smoa7L,emang tertarik saham ipo pengecualian goto sih hm
2021-07-09,Positive,"🤔🤔🤔 Sepertinya belakang lagi Trending soal sebentar lagi Buka Lapak bakal IPO, 🤔🤔 banyak yang bahas soal Analisis nya dll, Aku sendiri sih masih lebih suka Toko sebelah yg bru Merger, sekarang jdi GoTo yang bakal IPO kabarnya sekitar November,",trend sebentar buka lapak ipo bahas analisis dan lain-lain sih suka toko sebelah merger goto ipo kabarnya november
2021-07-09,Negative,"Oh ya katanya Investor Retail tuh gak tertarik sama IPO Bukalapak dan GoTo, Mengapa yaa gais Beli Saham Bukalapak #BeliBuka https://t.co/AVQ8nJ0OpH",oh iya investor retail tuh tertarik ipo bukalapak goto yaa gais beli saham bukalapak
2021-07-09,Negative,"Oh ya katanya Investor Retail ga tertarik dengan IPO Bukalapak dan GoTo, Ada apa ya kira-kira?  Beli Saham Bukalapak #BeliBuka https://t.co/cLNzR1XUAq",oh iya investor retail tertarik ipo bukalapak goto iya beli saham bukalapak
2021-07-09,Positive,semoga tahun depan goto bisa masuk vip lah waktu mo ipo wkwkwkwk,semoga tahun goto vip waktu ipo wkwkwkwk
2021-07-09,Positive,"Ikut Bukalapak &amp; GoTo, Sayurbox juga Minat IPO di Bursa https://t.co/mvIGzjj4f3",bukalapak goto sayurbox minat ipo bursa
2021-07-09,Negative,"Bukalapak-GoTo cs Mau IPO, Ini Pesan Lo Kheng Hong! https://t.co/dQosIDv7jw",bukalapak goto cs ipo pesan kheng hong
2021-07-09,Negative,"Bukalapak-GoTo cs Mau IPO, Ini Pesan Lo Kheng Hong! https://t.co/yF1SQikPNg",bukalapak goto cs ipo pesan kheng hong
2021-07-09,Positive,"Bukalapak rekor IPO, kalau GoTo nanti bakal gimana ya🤔",bukalapak rekor ipo goto iya
2021-07-09,Positive,"Kereeeen....Bukalapak udah IPO, GoTo mane nih wkwkwk",kereeeen bukalapak ipo goto mane wkwkwk
2021-07-09,Negative,"Nah buat kamu yang masih bingung, TU adain free class yang akan bahas IPO Bukalapak dan GoTo besok tgl 10 Juli 2021 🥰 #TUNews",bingung tu adain free class bahas ipo bukalapak goto besok tanggal juli
2021-07-09,Positive,"Bukalapak Targetkan IPO Rp 14 T, Diprediksi akan Salip GoTo  Wah yang bener nih??  #RakyatBersamaJokowi https://t.co/6tlo7PCQAc @Dennysiregar7 @triwul82 @03__nakula @kurawa https://t.co/CGRNTPHuuj",bukalapak targetkan ipo rp diprediksi salip goto
2021-07-09,Negative,"Bukalapak IPO tgl 29 Juli ini, harga penawan Rp 930/lembar dengan kode BUKA. GOTO dr toped jgn mahal ya nanti yaaa 1.500 masih oke buat buka harga. https://t.co/xhac5FRobk",bukalapak ipo tanggal juli harga penawan rp lembar kode buka goto dr toped mahal iya yaaa oke buka harga
2021-07-09,Negative,"Investor Retail Disebut Tak Tertarik dengan IPO Bukalapak dan GoTo, Mengapa? https://t.co/CfHReXNdZt",investor retail tertarik ipo bukalapak goto
2021-07-09,Negative,"Rencana IPO Bukalapak dan GoTo dinilai sangat dinanti bagi para investor, tetapi kinerja keuangan di sektor teknologi saat ini masih negatif. https://t.co/7xAcjXrigA",rencana ipo bukalapak goto dinilai dinanti investor kinerja keuangan sektor teknologi negatif
2021-07-09,Negative,Menilik Peluang dan Tantangan dari Rencana IPO Bukalapak dan GoTo https://t.co/TvnrGsntCi,menilik peluang tantangan rencana ipo bukalapak goto
2021-07-09,Negative,"agak maju mundur nih ikut IPO Bukalapak, banyak yang meragukan performanya juga karena kalah saing sama Tokped atau Shopee.",maju mundur ipo bukalapak meragukan performanya kalah saing tokped shopee
2021-07-09,Positive,Bukalapak pakai IPO.Semenjak ada tokped sm shopee. Tp entah kapan terakhir gua buka web atau install apps itu. Adakah yang masih pengguna bukalapak dan apa yang membuat menarik ?,bukalapak pakai ipo semenjak tokped sm shopee buka web install apps adakah pengguna bukalapak menarik
2021-07-08,Negative,"Siap2 DANA BANSOS JILID II HASIL KORUPSINYA DICUCI LEWAT 2 IPO START UP yaitu Bukalapak &amp; GoTo (Gojek-Tokopedia). Buat modal pilpres 2024. Sygnya KPK sdh dikebiri, shg KORUPSI DANA BANSOS JILID II SUSAH DIUNGKAP. https://t.co/1ibHT0Yd79",dana bansos jilid ii hasil korupsinya dicuci ipo start up bukalapak goto gojek tokopedia modal pilpres sygnya kpk sdh dikebiri korupsi dana bansos jilid ii susah diungkap
2021-07-08,Positive,Strategi cerdas as expected from gojek. Move ini akan memperkuat margin dan memberi sentimen positif untuk IPO nya. Sungguh IPO yang ditunggu tunggu dan diharapkan banyak investor https://t.co/cJpIMSsffg,strategi cerdas as expected from gojek move memperkuat margin sentimen positif ipo sungguh ipo ditunggu tunggu diharapkan investor
2021-07-08,Positive,"Penuh kejutan. Manuver dan kisah startegi bisnis Gojek ini menarik disimak. Setelah merger (GoTo), disusul rencana IPO, sang decacorn kini mengumumkan kemitraan dgn salah satu perusahaan papan atas di Asia Tenggara, Air asia. https://t.co/bI8nsWJ0JG",penuh kejutan manuver kisah startegi bisnis gojek menarik disimak merger goto disusul rencana ipo sang decacorn mengumumkan kemitraan salah perusahaan papan asia tenggara air asia
2021-07-08,Negative,"Siap2 KORUPSI DANA BANSOS JILID II, NTAR HASILNYA DIPUTER (baca dicuci/money loundry) melalui IPO Start UP khususnya IPO GoTo (Gojek Tokopedia) py Mendikbud🙊🙈 https://t.co/9N6FWzJoeh",korupsi dana bansos jilid ii hasilnya diputer baca dicuci money loundry ipo start up ipo goto gojek tokopedia py mendikbud
2021-07-08,Negative,Tahun ini ada 2 perhelatan IPO Start Up yaitu Bukalapak &amp; GoTo (Gojek Tokopedia). Disatu sisi Pemerintah sdg mempersiapkan BANSOS. Akankah ada KORUPSI BANSOS JILID II? Sementara KPK sudah dikebiri para pegawainya. Persiapan buat Pemilu 2024 https://t.co/CFdKlNJSaB,tahun perhelatan ipo start up bukalapak goto gojek tokopedia disatu sisi pemerintah sdg bansos korupsi bansos jilid ii kpk dikebiri pegawainya persiapan pemilu
2021-07-08,Positive,"Setuju banget Ci langkah strategis ini akan menguatkan Gojek dan baik sekali untuk IPO GoTo,  juga akan  menjaga harga sahamnya nanti lebih stabil dan sustainable di market IHSG dan US https://t.co/IDEX9ZLgRa",setuju banget ci langkah strategis menguatkan gojek ipo goto menjaga harga sahamnya stabil sustainable market ihsg us
2021-07-08,Positive,"Bukalapak Disebut Bidik Rp 14 T, Bakal Salip Nilai IPO GoTo? https://t.co/d94c84FfCN",bukalapak bidik rp salip nilai ipo goto
2021-07-08,Positive,Raja daratan mulai merambah udara jg? Wow such a great info. Jd gak sabar nunggu IPO nya GOTO. https://t.co/Y2P9rgPJbZ,raja daratan merambah udara wow such great informasi sabar nunggu ipo goto
2021-07-08,Positive,"Bukalapak Disebut Bidik Rp 14 T, Bakal Salip Nilai IPO GoTo? https://t.co/9ZFdcBFavB",bukalapak bidik rp salip nilai ipo goto
2021-07-08,Negative,"Hati2 jangan gambling, sebab bisnis ini ada yg sukses seperti Tokopedia, Shopee tapi ada juga yg hidup enggan mati pun tak mau seperti bl*nja. com  Belum Melantai di Bursa Saja Investor Sudah Antri, Bukalapak Langsung Kerek Target IPO Jadi Rp14,5 Triliun https://t.co/C3cEqy452b",hati gambling bisnis sukses tokopedia shopee hidup enggan mati beli nja com melantai bursa investor antri bukalapak kerek target ipo rp triliun
2021-07-07,Negative,"*Geger ""IPO GOJEK TOKPED"" Pegang Saham PRIM, Awas Kena Prank!*  https://t.co/OzZyylQHiF",geger ipo gojek tokped pegang saham prim awas prank
2021-07-07,Negative,"Operasi Gojek Thailand Diambil AirAsia, Apa Kabar IPO GoTo? https://t.co/DJ0pQB9eaM",operasi gojek thailand diambil airasia kabar ipo goto
2021-07-07,Negative,"Wow, ini smart move jelang IPO dari Gojek sih. Partnership sama AirAsia sebagai salah satu pemain besar maskapai bisa dibilang langkah biar bisa ekspansi di Thailand. gw yakin juga ini super apps AA mau ngembangin untuk area ASEAN we will see ntar jadinya kayak gimana https://t.co/f94IjPACib",wow smart move jelang ipo gojek sih partnership airasia salah pemain maskapai dibilang langkah biar ekspansi thailand super apps aa ngembangin area asean we will see kayak
2021-07-07,Negative,Siap2 KORUPSI BANSOS JILID II. Oh iya kan para pegawai KPK sdh byk dikebiri🙊🙈 Otomatis LANCAR JAYA NIH KORUPSI BANSOS JILID II. Trs uangnya di putar melalui IPO GoTo (Gojek-Tokopedia) di Bursa Efek Indonesia. Benar2 sdh terencana matang sekali ya🤔 https://t.co/Cr01nOmMKT,korupsi bansos jilid ii oh iya pegawai kpk sdh dikebiri otomatis lancar jaya korupsi bansos jilid ii uangnya putar ipo goto gojek tokopedia bursa efek indonesia sdh terencana matang iya
2021-07-07,Negative,"Geger ""IPO GOJEK TOKPED"" Pegang Saham PRIM, Awas Kena Prank! https://t.co/MqdXThC4mW",geger ipo gojek tokped pegang saham prim awas prank
2021-07-07,Negative,"Menjelang penawaran umum saham perdana ke publik atau IPO GoTo, Gojek memutuskan melepas unit bisnis dan operasionalnya di Thailand kepada AirAsia. Gojek akan fokus menggarap pasar luar negerinya di Singapura dan Vietnam.  https://t.co/DB2x2ut4La",menjelang penawaran umum saham perdana publik ipo goto gojek memutuskan melepas unit bisnis operasionalnya thailand airasia gojek fokus menggarap pasar negerinya singapura vietnam
2021-07-06,Negative,Gambaran IPO $GOTO di Wall Street nanti https://t.co/phqFoayDU3,gambaran ipo goto wall street
2021-07-06,Negative,Kapan ya GoTo sama BukaLapak IPO?,iya goto bukalapak ipo
2021-07-05,Positive,"GoTo dan Bukalapak bakal IPO, Ini Cara Registrasi dan Beli Saham di e-IPO https://t.co/z1c0goafww",goto bukalapak ipo registrasi beli saham ipo
2021-07-05,Positive,Menilik Rencana IPO GoTo https://t.co/N7y9QtNgRP https://t.co/SQOdEEOdFW,menilik rencana ipo goto
2021-07-04,Negative,"Bukalapak, GoTo dan Deretan Perusahaan Siap IPO di Sisa 2021 https://t.co/6VG4dwjFRO",bukalapak goto deretan perusahaan ipo sisa
2021-07-03,Positive,"kira kira ipo Bukalapak sama GoTo, retail bakal dapat barang ga ya kayak ARCI dsb. menarik sih",ipo bukalapak goto retail barang iya kayak arci dsb menarik sih
